Wijk,Gem HR 1,rrData 1,Gem HR 2,rrData 2,Bloeddruk (Bovendruk) 1,Bloeddruk (Bovendruk) 2,Cholesterol 1,Cholesterol 2,Non-HDL 1,Non-HDL 2,Bloedsuiker 1,Bloedsuiker 2,BMI 1,BMI 2
,,,75,804,,,,,,,,,,
,,,76,765,,,,,,,,,,
,,,77.5,742,,,,,,,,,,
,,,77.8,765,,,,,,,,,,
,,,79.200005,726,,,,,,,,,,
,,,79.200005,757,,,,,,,,,,
,,,79.4,750,,,,,,,,,,
,,,80.9,710,,,,,,,,,,
,,,81.1,734,,,,,,,,,,
,,,80.8,750,,,,,,,,,,
,,,79.8,773,,,,,,,,,,
,,,79.4,765,,,,,,,,,,
,,,78.6,781,,,,,,,,,,
,,,78.3,773,,,,,,,,,,
,,,78.3,765,,,,,,,,,,
,,,77.200005,804,,,,,,,,,,
,,,76.700005,796,,,,,,,,,,
,,,76.700005,781,,,,,,,,,,
,,,75.9,812,,,,,,,,,,
,,,75.700005,796,,,,,,,,,,
,,,74.700005,828,,,,,,,,,,
,,,74.700005,804,,,,,,,,,,
,,,75.1,789,,,,,,,,,,
,,,75.9,773,,,,,,,,,,
,,,76.200005,781,,,,,,,,,,
,,,76.4,781,,,,,,,,,,
,,,76.1,796,,,,,,,,,,
,,,76.3,781,,,,,,,,,,
,,,76.700005,773,,,,,,,,,,
,,,76.700005,781,,,,,,,,,,
,,,76.3,796,,,,,,,,,,
,,,75.6,812,,,,,,,,,,
,,,74.5,835,,,,,,,,,,
,,,74.5,804,,,,,,,,,,
,,,73.5,843,,,,,,,,,,
,,,73.8,804,,,,,,,,,,
,,,73.200005,835,,,,,,,,,,
,,,73.4,812,,,,,,,,,,
,,,74.4,781,,,,,,,,,,
,,,75.4,773,,,,,,,,,,
,,,76.6,757,,,,,,,,,,
,,,76.9,773,,,,,,,,,,
,,,76.9,781,,,,,,,,,,
,,,77.4,765,,,,,,,,,,
,,,77,789,,,,,,,,,,
,,,77.200005,773,,,,,,,,,,
,,,76.4,804,,,,,,,,,,
,,,76.4,648,,,,,,,,,,
,,,76.4,976,,,,,,,,,,
,,,76.3,789,,,,,,,,,,
,,,76.9,765,,,,,,,,,,
,,,77.4,765,,,,,,,,,,
,,,78,757,,,,,,,,,,
,,,77.9,773,,,,,,,,,,
,,,77.3,789,,,,,,,,,,
,,,77.1,781,,,,,,,,,,
,,,77.8,757,,,,,,,,,,
,,,79,734,,,,,,,,,,
,,,79.8,734,,,,,,,,,,
,,,80.5,687,,,,,,,,,,
,,,80.9,734,,,,,,,,,,
,,,80.4,757,,,,,,,,,,
,,,80.6,742,,,,,,,,,,
,,,80.200005,757,,,,,,,,,,
,,,79.9,757,,,,,,,,,,
,,,78.700005,789,,,,,,,,,,
,,,77.5,804,,,,,,,,,,
,,,76.200005,820,,,,,,,,,,
,,,75.700005,804,,,,,,,,,,
,,,74.6,835,,,,,,,,,,
,,,74.8,796,,,,,,,,,,
,,,75.200005,789,,,,,,,,,,
,,,75.3,796,,,,,,,,,,
,,,75.3,796,,,,,,,,,,
,,,75.1,804,,,,,,,,,,
,,,74.700005,812,,,,,,,,,,
,,,74.5,812,,,,,,,,,,
,,,74.5,804,,,,,,,,,,
,,,74.3,812,,,,,,,,,,
,,,74.4,804,,,,,,,,,,
,,,74.700005,796,,,,,,,,,,
,,,75.6,773,,,,,,,,,,
,,,76.4,765,,,,,,,,,,
,,,76.1,796,,,,,,,,,,
,,,76.1,789,,,,,,,,,,
,,,74.8,835,,,,,,,,,,
,,,73.1,867,,,,,,,,,,
,,,73.1,820,,,,,,,,,,
,,,73.6,804,,,,,,,,,,
,,,73.6,562,,,,,,,,,,
,,,73.6,281,,,,,,,,,,
,,,73.6,281,,,,,,,,,,
,,,73.6,429,,,,,,,,,,
,,,73.6,562,,,,,,,,,,
,,,73.6,312,,,,,,,,,,
,,,75.3,757,,,,,,,,,,
,,,76.200005,765,,,,,,,,,,
,,,76,796,,,,,,,,,,
,,,76,789,,,,,,,,,,
,,,76,304,,,,,,,,,,
,,,76,492,,,,,,,,,,
,,,74.1,859,,,,,,,,,,
,,,73.200005,843,,,,,,,,,,
,,,72.200005,859,,,,,,,,,,
,,,71.700005,851,,,,,,,,,,
,,,71.5,843,,,,,,,,,,
,,,70.6,875,,,,,,,,,,
,,,70.6,421,,,,,,,,,,
,,,70.6,382,,,,,,,,,,
,,,70.6,632,,,,,,,,,,
,,,70.6,257,,,,,,,,,,
,,,71.4,757,,,,,,,,,,
,,,74,750,,,,,,,,,,
,,,74.4,796,,,,,,,,,,
,,,75.9,757,,,,,,,,,,
,,,76.200005,781,,,,,,,,,,
,,,77.6,742,,,,,,,,,,
,,,76.9,867,,,,,,,,,,
,,,76.200005,804,,,,,,,,,,
,,,76,796,,,,,,,,,,
,,,75.8,320,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Oud-Noord,58.3,1039,57.8,7429,<120,120-140,<5,6.5-8,<3.8,<3.8,<7.8,7.8-11,25-30,18.5-25
,58.4,1023,57.5,1351,,,,,,,,,,
,58.3,1031,57.5,4046,,,,,,,,,,
,57.600002,1070,57.5,2687,,,,,,,,,,
,57.100002,1070,57.5,3367,,,,,,,,,,
,57.600002,1023,57.3,671,,,,,,,,,,
,57.8,1031,57.3,2023,,,,,,,,,,
,57.8,1039,57.2,679,,,,,,,,,,
,57.3,1070,57.100002,1367,,,,,,,,,,
,57.3,578,57.100002,9179,,,,,,,,,,
,57.3,484,57.100002,2609,,,,,,,,,,
,57.3,585,57.100002,3320,,,,,,,,,,
,57.3,546,57,1351,,,,,,,,,,
,56.7,1085,57,1335,,,,,,,,,,
,56.8,1054,57,671,,,,,,,,,,
,57,1046,57,671,,,,,,,,,,
,57.9,1000,57,671,,,,,,,,,,
,57.9,828,57,679,,,,,,,,,,
,57.9,257,57,2687,,,,,,,,,,
,57.5,1062,57,671,,,,,,,,,,
,56.7,1093,57,671,,,,,,,,,,
,56.600002,1062,57,2015,,,,,,,,,,
,56.600002,1062,57,671,,,,,,,,,,
,57.100002,1031,57,679,,,,,,,,,,
,57.4,1031,57,687,,,,,,,,,,
,56.8,1085,57,671,,,,,,,,,,
,56.600002,1070,57,671,,,,,,,,,,
,56.4,1070,57,671,,,,,,,,,,
,57.100002,1023,59.9,671,,,,,,,,,,
,58.100002,992,63.9,679,,,,,,,,,,
,58.3,1023,68.3,664,,,,,,,,,,
,59.100002,984,72.200005,679,,,,,,,,,,
,58.3,1062,75,1351,,,,,,,,,,
,58,1046,77.9,648,,,,,,,,,,
,57.7,1054,80,1367,,,,,,,,,,
,57.3,1062,82.5,679,,,,,,,,,,
,57.600002,1031,84.6,671,,,,,,,,,,
,58.2,1007,86,671,,,,,,,,,,
,58.4,1023,86.5,1343,,,,,,,,,,
,58.600002,1015,87.1,679,,,,,,,,,,
,58.3,1039,,,,,,,,,,,,
,58.3,1031,,,,,,,,,,,,
,59,992,,,,,,,,,,,,
,59.3,1000,,,,,,,,,,,,
,60.100002,968,,,,,,,,,,,,
,59.5,1031,,,,,,,,,,,,
,59.4,1015,,,,,,,,,,,,
,59.5,1007,,,,,,,,,,,,
,60,984,,,,,,,,,,,,
,60.9,953,,,,,,,,,,,,
,61.8,937,,,,,,,,,,,,
,61.7,976,,,,,,,,,,,,
,60.4,1046,,,,,,,,,,,,
,59.3,1054,,,,,,,,,,,,
,58.5,1062,,,,,,,,,,,,
,59,1000,,,,,,,,,,,,
,59.600002,984,,,,,,,,,,,,
,59.9,992,,,,,,,,,,,,
,58.9,1062,,,,,,,,,,,,
,57.9,1078,,,,,,,,,,,,
,57.5,1062,,,,,,,,,,,,
,57.9,1023,,,,,,,,,,,,
,59.3,960,,,,,,,,,,,,
,60.9,929,,,,,,,,,,,,
,60.8,992,,,,,,,,,,,,
,59.600002,1054,,,,,,,,,,,,
,59.7,1000,,,,,,,,,,,,
,61.7,906,,,,,,,,,,,,
,63.600002,882,,,,,,,,,,,,
,63.3,960,,,,,,,,,,,,
,62.600002,984,,,,,,,,,,,,
,60.8,1062,,,,,,,,,,,,
,59.4,1070,,,,,,,,,,,,
,58.4,1070,,,,,,,,,,,,
,58.600002,1015,,,,,,,,,,,,
,58.9,1007,,,,,,,,,,,,
,58.8,1023,,,,,,,,,,,,
,58.8,1023,,,,,,,,,,,,
,57.5,1101,,,,,,,,,,,,
,56.7,1093,,,,,,,,,,,,
,56.8,1054,,,,,,,,,,,,
,56.7,1062,,,,,,,,,,,,
,56.600002,1062,,,,,,,,,,,,
,56.100002,1093,,,,,,,,,,,,
,56.100002,1070,,,,,,,,,,,,
,56.600002,1039,,,,,,,,,,,,
,56.7,1054,,,,,,,,,,,,
,58.100002,976,,,,,,,,,,,,
,57.9,1046,,,,,,,,,,,,
,58,1031,,,,,,,,,,,,
,57.2,1085,,,,,,,,,,,,
,56.3,1109,,,,,,,,,,,,
,56.4,1062,,,,,,,,,,,,
,56.9,1031,,,,,,,,,,,,
,57.600002,1015,,,,,,,,,,,,
,58.3,1000,,,,,,,,,,,,
,58.100002,1039,,,,,,,,,,,,
,57.4,1078,,,,,,,,,,,,
,57,1070,,,,,,,,,,,,
,56.5,1085,,,,,,,,,,,,
,56.9,1039,,,,,,,,,,,,
,57.100002,1039,,,,,,,,,,,,
,58.4,976,,,,,,,,,,,,
,58.5,1023,,,,,,,,,,,,
,57.7,1078,,,,,,,,,,,,
,57.2,1070,,,,,,,,,,,,
,57.3,1046,,,,,,,,,,,,
,57.7,1023,,,,,,,,,,,,
,59,968,,,,,,,,,,,,
,59.5,992,,,,,,,,,,,,
,59.100002,1031,,,,,,,,,,,,
,58.3,1062,,,,,,,,,,,,
,57.600002,1070,,,,,,,,,,,,
,57.600002,1039,,,,,,,,,,,,
,57.5,1046,,,,,,,,,,,,
,58,1015,,,,,,,,,,,,
,57.7,1054,,,,,,,,,,,,
,56.7,1101,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Noord-West,104.700005,312,82.8,734,<120,<120,<5,<5,<3.8,<3.8,7.8-11,7.8-11,18.5-25,18.5-25
,104.9,570,83.9,695,,,,,,,,,,
,104.200005,585,82.200005,765,,,,,,,,,,
,104.5,570,82.9,710,,,,,,,,,,
,105.6,554,81.8,757,,,,,,,,,,
,107.3,539,82.6,710,,,,,,,,,,
,108,523,81.6,757,,,,,,,,,,
,109,539,81.9,726,,,,,,,,,,
,108.3,562,82.700005,710,,,,,,,,,,
,106.9,578,82.700005,726,,,,,,,,,,
,106.4,570,82.700005,726,,,,,,,,,,
,106.1,570,83,718,,,,,,,,,,
,105.9,570,83.5,710,,,,,,,,,,
,105.3,578,83.8,710,,,,,,,,,,
,104.5,585,82.9,742,,,,,,,,,,
,104.3,578,83.9,695,,,,,,,,,,
,105.1,562,83.5,726,,,,,,,,,,
,105.200005,570,82.200005,757,,,,,,,,,,
,105.200005,570,82.3,726,,,,,,,,,,
,104.8,578,83.5,695,,,,,,,,,,
,104.1,585,82.200005,757,,,,,,,,,,
,104,578,82,734,,,,,,,,,,
,104.8,562,82.8,710,,,,,,,,,,
,104.5,578,83.6,703,,,,,,,,,,
,102.700005,609,83.9,710,,,,,,,,,,
,101.8,648,82.700005,750,,,,,,,,,,
,99.4,640,83.200005,710,,,,,,,,,,
,99.8,562,83.8,703,,,,,,,,,,
,100.700005,554,82.200005,765,,,,,,,,,,
,103,554,81.8,742,,,,,,,,,,
,103.700005,570,83.200005,695,,,,,,,,,,
,102.9,593,83.6,710,,,,,,,,,,
,102.4,593,82.8,742,,,,,,,,,,
,102.8,578,83.3,710,,,,,,,,,,
,103.6,570,82.6,742,,,,,,,,,,
,103.3,585,84,687,,,,,,,,,,
,101.5,617,84.200005,710,,,,,,,,,,
,101.5,679,83.200005,742,,,,,,,,,,
,100.5,664,84.4,687,,,,,,,,,,
,101.1,585,84.700005,703,,,,,,,,,,
,101.4,554,83.6,742,,,,,,,,,,
,103,562,83.3,726,,,,,,,,,,
,103.700005,570,83.4,718,,,,,,,,,,
,103.700005,578,83.200005,726,,,,,,,,,,
,103.4,585,83.3,718,,,,,,,,,,
,103.5,578,83.700005,710,,,,,,,,,,
,104.5,562,83.1,734,,,,,,,,,,
,106.1,546,83.8,703,,,,,,,,,,
,106.3,562,84,710,,,,,,,,,,
,105.5,578,84.700005,695,,,,,,,,,,
,104.6,585,84.9,703,,,,,,,,,,
,103.200005,601,84.8,710,,,,,,,,,,
,103.8,570,83.9,734,,,,,,,,,,
,104.700005,562,82.700005,750,,,,,,,,,,
,104.9,570,83.5,703,,,,,,,,,,
,104.200005,585,83.5,718,,,,,,,,,,
,104.1,578,83.5,718,,,,,,,,,,
,104.5,570,83,734,,,,,,,,,,
,105.200005,562,83.200005,718,,,,,,,,,,
,106.6,546,83.6,710,,,,,,,,,,
,108,539,82.5,750,,,,,,,,,,
,108.6,546,82.8,718,,,,,,,,,,
,109,546,83,718,,,,,,,,,,
,109.3,546,83.200005,718,,,,,,,,,,
,108.5,562,83,726,,,,,,,,,,
,108,562,83.200005,718,,,,,,,,,,
,108.1,554,84.8,679,,,,,,,,,,
,107.700005,562,85.6,687,,,,,,,,,,
,106.5,578,85,718,,,,,,,,,,
,104.9,593,85.4,695,,,,,,,,,,
,103.8,593,85.4,1125,,,,,,,,,,
,104.3,570,85.4,3226,,,,,,,,,,
,105.1,562,85.4,2140,,,,,,,,,,
,105.200005,570,85.1,710,,,,,,,,,,
,105.200005,570,83.4,757,,,,,,,,,,
,104.8,578,82.4,750,,,,,,,,,,
,105,570,83,710,,,,,,,,,,
,105.5,562,82.4,742,,,,,,,,,,
,106.8,546,81.700005,750,,,,,,,,,,
,107.700005,546,80.700005,765,,,,,,,,,,
,107.9,554,81.6,718,,,,,,,,,,
,107.6,562,82.200005,718,,,,,,,,,,
,107.4,562,81.5,750,,,,,,,,,,
,107.700005,554,81.6,734,,,,,,,,,,
,107.4,562,81.6,734,,,,,,,,,,
,106.8,570,82.5,710,,,,,,,,,,
,105.5,585,82.5,726,,,,,,,,,,
,103.4,609,82,742,,,,,,,,,,
,102.700005,625,82.8,710,,,,,,,,,,
,103.5,570,82.700005,726,,,,,,,,,,
,103.9,546,80.9,781,,,,,,,,,,
,104.8,562,81.700005,718,,,,,,,,,,
,104.5,578,83.1,695,,,,,,,,,,
,102.700005,609,84.4,687,,,,,,,,,,
,102,632,86.200005,664,,,,,,,,,,
,100.9,609,87.5,664,,,,,,,,,,
,101.4,585,87.4,687,,,,,,,,,,
,102.1,578,86,726,,,,,,,,,,
,102.6,578,85,726,,,,,,,,,,
,101.8,601,85.1,703,,,,,,,,,,
,100.1,625,85.5,695,,,,,,,,,,
,99.6,609,83.8,750,,,,,,,,,,
,99.700005,601,83.4,726,,,,,,,,,,
,98.9,617,82.9,734,,,,,,,,,,
,98.4,617,83.4,710,,,,,,,,,,
,98.8,601,84,703,,,,,,,,,,
,100.3,578,82.8,750,,,,,,,,,,
,101.8,570,81.200005,773,,,,,,,,,,
,102.4,578,81.6,726,,,,,,,,,,
,102.5,585,81.4,742,,,,,,,,,,
,101.700005,601,80.8,757,,,,,,,,,,
,102.3,578,80.6,750,,,,,,,,,,
,103.700005,562,81.200005,726,,,,,,,,,,
,104.6,562,82.200005,710,,,,,,,,,,
,104.8,570,82,734,,,,,,,,,,
,104.5,578,80.700005,773,,,,,,,,,,
,104.700005,570,80.8,742,,,,,,,,,,
,105.8,554,81.1,734,,,,,,,,,,
,106.6,554,82.4,703,,,,,,,,,,
,106.700005,562,82.8,718,,,,,,,,,,
,106.3,570,82.700005,726,,,,,,,,,,
,105.200005,585,82.700005,726,,,,,,,,,,
,105.700005,562,83,718,,,,,,,,,,
,106,562,83.700005,703,,,,,,,,,,
,106.200005,562,82.6,750,,,,,,,,,,
,106.4,562,82.3,734,,,,,,,,,,
,106.5,562,81.9,742,,,,,,,,,,
,106.1,570,81.6,742,,,,,,,,,,
,106.8,554,80.9,757,,,,,,,,,,
,107.700005,546,82,710,,,,,,,,,,
,108.4,546,82.200005,726,,,,,,,,,,
,107.5,570,82,734,,,,,,,,,,
,106.8,570,81.200005,757,,,,,,,,,,
,106.3,570,80.4,765,,,,,,,,,,
,106,570,81.1,726,,,,,,,,,,
,106.200005,562,82.1,710,,,,,,,,,,
,106.8,554,82.3,726,,,,,,,,,,
,106.8,562,83,710,,,,,,,,,,
,106.3,570,82.6,734,,,,,,,,,,
,106.5,562,84,687,,,,,,,,,,
,107,554,83.9,718,,,,,,,,,,
,107.4,554,83.200005,734,,,,,,,,,,
,108.200005,546,82.200005,750,,,,,,,,,,
,107.8,562,83.1,703,,,,,,,,,,
,107,570,83.3,718,,,,,,,,,,
,106,578,81.6,773,,,,,,,,,,
,105.3,578,81.9,726,,,,,,,,,,
,106.200005,554,81.6,742,,,,,,,,,,
,106.8,554,81.1,750,,,,,,,,,,
,107.700005,546,80.3,765,,,,,,,,,,
,107.4,562,80.200005,750,,,,,,,,,,
,106.8,570,80.700005,734,,,,,,,,,,
,106.3,570,80.5,750,,,,,,,,,,
,106.5,562,80.3,750,,,,,,,,,,
,106.6,562,80.5,742,,,,,,,,,,
,106.700005,562,82.5,687,,,,,,,,,,
,105.8,578,82.8,718,,,,,,,,,,
,105.200005,578,82.5,734,,,,,,,,,,
,106.1,554,,,,,,,,,,,,
,106.1,507,,,,,,,,,,,,
,106.8,554,,,,,,,,,,,,
,108.700005,531,,,,,,,,,,,,
,109.1,546,,,,,,,,,,,,
,108.4,562,,,,,,,,,,,,
,107,578,,,,,,,,,,,,
,106,578,,,,,,,,,,,,
,105.3,578,,,,,,,,,,,,
,105.8,562,,,,,,,,,,,,
,106.1,562,,,,,,,,,,,,
,106.8,554,,,,,,,,,,,,
,106.8,562,,,,,,,,,,,,
,105.9,578,,,,,,,,,,,,
,105.3,578,,,,,,,,,,,,
,105.8,562,,,,,,,,,,,,
,106.1,562,,,,,,,,,,,,
,106.8,554,,,,,,,,,,,,
,106.8,562,,,,,,,,,,,,
,105.9,578,,,,,,,,,,,,
,105.3,578,,,,,,,,,,,,
,105.3,570,,,,,,,,,,,,
,106.200005,554,,,,,,,,,,,,
,106.8,554,,,,,,,,,,,,
,107.3,554,,,,,,,,,,,,
,107.1,562,,,,,,,,,,,,
,107,562,,,,,,,,,,,,
,107.9,546,,,,,,,,,,,,
,108.5,546,,,,,,,,,,,,
,108,562,,,,,,,,,,,,
,107.200005,570,,,,,,,,,,,,
,106.200005,578,,,,,,,,,,,,
,105.9,570,,,,,,,,,,,,
,106.6,554,,,,,,,,,,,,
,107.1,554,,,,,,,,,,,,
,107.9,546,,,,,,,,,,,,
,108,554,,,,,,,,,,,,
,108.6,546,,,,,,,,,,,,
,109.4,539,,,,,,,,,,,,
,110.5,531,,,,,,,,,,,,
,110.3,546,,,,,,,,,,,,
,110.200005,546,,,,,,,,,,,,
,109.200005,562,,,,,,,,,,,,
,108.9,554,,,,,,,,,,,,
,109.6,539,,,,,,,,,,,,
,110.1,539,,,,,,,,,,,,
,110,546,,,,,,,,,,,,
,110,546,,,,,,,,,,,,
,110,546,,,,,,,,,,,,
,111.4,523,,,,,,,,,,,,
,112.4,523,,,,,,,,,,,,
,112.1,539,,,,,,,,,,,,
,112.4,531,,,,,,,,,,,,
,112.1,539,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Noord-Oost,80.3,27015,82,734,<120,<120,5-6.5,<5,<3.8,<3.8,<7.8,<7.8,25-30,18.5-25
,80.3,33101,80.4,781,,,,,,,,,,
,80.3,17945,80.1,757,,,,,,,,,,
,82.1,695,80.9,726,,,,,,,,,,
,82.3,726,81.1,734,,,,,,,,,,
,82.4,726,81.1,460,,,,,,,,,,
,82.200005,734,81.1,367,,,,,,,,,,
,82.6,718,80.3,835,,,,,,,,,,
,82.9,718,78.4,812,,,,,,,,,,
,83.4,710,76.8,820,,,,,,,,,,
,82.9,734,78,742,,,,,,,,,,
,82.5,734,77.8,1039,,,,,,,,,,
,82.3,734,77.700005,414,,,,,,,,,,
,81.4,757,77.6,257,,,,,,,,,,
,79.8,789,77.5,328,,,,,,,,,,
,80.4,734,77.5,265,,,,,,,,,,
,81.4,718,77.5,312,,,,,,,,,,
,82.3,710,77.5,304,,,,,,,,,,
,81.6,750,77.5,1078,,,,,,,,,,
,79.9,789,77.5,429,,,,,,,,,,
,79.9,750,77.5,406,,,,,,,,,,
,79.200005,773,77.5,492,,,,,,,,,,
,79.700005,742,77.5,609,,,,,,,,,,
,80.3,734,77.5,281,,,,,,,,,,
,81,726,77.5,265,,,,,,,,,,
,80.5,757,78.5,742,,,,,,,,,,
,79.6,773,77.1,812,,,,,,,,,,
,78.5,789,76.6,796,,,,,,,,,,
,79.5,734,76.9,773,,,,,,,,,,
,,,76.4,796,,,,,,,,,,
,,,76.8,773,,,,,,,,,,
,,,76.8,781,,,,,,,,,,
,,,76.8,367,,,,,,,,,,
,,,76.8,382,,,,,,,,,,
,,,77.3,765,,,,,,,,,,
,,,77.3,343,,,,,,,,,,
,,,77.3,421,,,,,,,,,,
,,,77.9,757,,,,,,,,,,
,,,77.6,781,,,,,,,,,,
,,,76.9,796,,,,,,,,,,
,,,76.4,796,,,,,,,,,,
,,,76.1,796,,,,,,,,,,
,,,75.6,804,,,,,,,,,,
,,,74.9,820,,,,,,,,,,
,,,74.6,812,,,,,,,,,,
,,,74.4,812,,,,,,,,,,
,,,74.200005,812,,,,,,,,,,
,,,73.3,843,,,,,,,,,,
,,,72.5,851,,,,,,,,,,
,,,72.9,812,,,,,,,,,,
,,,72.6,835,,,,,,,,,,
,,,72.4,835,,,,,,,,,,
,,,71.8,851,,,,,,,,,,
,,,72.200005,820,,,,,,,,,,
,,,72.3,828,,,,,,,,,,
,,,72,843,,,,,,,,,,
,,,72,835,,,,,,,,,,
,,,72.4,820,,,,,,,,,,
,,,73.1,804,,,,,,,,,,
,,,73.1,500,,,,,,,,,,
,,,73.1,320,,,,,,,,,,
,,,72.9,828,,,,,,,,,,
,,,72.9,1250,,,,,,,,,,
,,,72.9,367,,,,,,,,,,
,,,74.1,781,,,,,,,,,,
,,,74.5,796,,,,,,,,,,
,,,74.8,796,,,,,,,,,,
,,,75,796,,,,,,,,,,
,,,75.5,781,,,,,,,,,,
,,,75,812,,,,,,,,,,
,,,74.5,820,,,,,,,,,,
,,,74.1,820,,,,,,,,,,
,,,74.3,804,,,,,,,,,,
,,,74.200005,812,,,,,,,,,,
,,,73.700005,828,,,,,,,,,,
,,,73.5,820,,,,,,,,,,
,,,73.8,804,,,,,,,,,,
,,,74.5,789,,,,,,,,,,
,,,74.3,812,,,,,,,,,,
,,,74,820,,,,,,,,,,
,,,73.8,820,,,,,,,,,,
,,,74,804,,,,,,,,,,
,,,74.200005,804,,,,,,,,,,
,,,73.700005,828,,,,,,,,,,
,,,73.200005,835,,,,,,,,,,
,,,72.6,843,,,,,,,,,,
,,,72.8,820,,,,,,,,,,
,,,73.1,812,,,,,,,,,,
,,,73.1,820,,,,,,,,,,
,,,73.3,812,,,,,,,,,,
,,,73.5,812,,,,,,,,,,
,,,74.5,781,,,,,,,,,,
,,,74.8,796,,,,,,,,,,
,,,74.700005,804,,,,,,,,,,
,,,74.9,796,,,,,,,,,,
,,,75.200005,789,,,,,,,,,,
,,,75.3,796,,,,,,,,,,
,,,75.3,796,,,,,,,,,,
